,major_category,middle_category,name,number,limit,exclusive,target_gender,buy_gender,buy_age,view,like,price,discount_rate,delivery_date,rating,review,buy
7291,아우터,카디건,울 부클 카라 가디건 니트 (FOREST GREEN),TRFKN06GN,1,0,2,0.0,"('19~23세', 0)",14000.0,5687,43050.0,27,6.0,4.8,389,1400.0
7292,아우터,무스탕/퍼,[44-120] 랭귀어 세미 크롭 퍼 자켓 블랙,P00000HO,0,0,1,1.0,"('19~23세', 0)",4100.0,622,60700.0,60,6.0,5.0,6,50.0
7293,아우터,숏패딩/숏헤비 아우터,유틸리티 후드 숏 패딩-베이지,Utility Hood Short Padding,1,0,2,0.0,"('29~33세', 0)",30000.0,1987,89600.0,30,6.0,4.6,53,250.0
7294,아우터,겨울 싱글 코트,Merci No Collar Long Coat_BLACK,XACW0-WCL070_450,0,0,1,,"('40세~', 0)",1500.0,109,292600.0,30,6.0,2.0,2,
7295,아우터,패딩 베스트,3M 신슐레이트 패딩 베스트 (BLACK),T3F-3TPDV403BK,1,0,0,0.0,"('24~28세', 0)",5200.0,1611,49050.0,55,5.0,4.9,137,450.0
7296,아우터,플리스/뽀글이,토글 버튼 시어링 자켓 ( 베이지 ),3234JK201735F,0,0,1,1.0,"('24~28세', 0)",5100.0,1389,136800.0,5,4.0,4.4,9,50.0
7297,아우터,나일론/코치 재킷,파이핑 라인 나일론 자켓_네이비,SLO15JK22501,1,0,2,0.0,"('19~23세', 0)",15000.0,50525,89000.0,36,5.0,4.9,3350,7000.0
7298,아우터,플리스/뽀글이,공용) 알래스카 보아 쉘파 후드집업_PHC4TC3910,PHC4TC3910,0,0,0,1.0,"('40세~', 0)",5100.0,393,24900.0,75,6.0,5.0,5,50.0
7299,아우터,트러커 재킷,STABLE TRUCKER JACKET _ BROWN,FZW2022FWOT048,1,0,0,0.0,"('24~28세', 0)",3900.0,959,94800.0,40,5.0,5.0,26,50.0
7300,아우터,겨울 싱글 코트,울리치 수티앵 칼라 오버 코트_Oatmeal,m1037_685405,0,0,2,0.0,"('24~28세', 0)",31000.0,5995,99800.0,62,6.0,4.8,123,600.0
7301,아우터,슈트/블레이저 재킷,[울 ver.] 누빔 오버핏 블레이저 겨울 자켓 [연핑크],KL_OVWBLZ_P,0,0,1,,"('19~23세', 0)",1700.0,325,94710.0,23,5.0,5.0,1,
7302,아우터,후드 집업,네오코지 후드집업 그레이 JJHD7647,5002322337,0,0,0,1.0,"('24~28세', 0)",1300.0,1369,43900.0,20,5.0,4.8,83,400.0
7303,아우터,겨울 기타 코트,크롭 후드 더플 코트 아이보리,ASCUCT001_3,0,0,1,1.0,"('19~23세', 0)",5700.0,2744,199200.0,20,5.0,4.7,19,50.0
7304,아우터,후드 집업,BURN OUT HOOD ZIPUP (BLACK),HD-BURNOUT-BK,1,0,0,0.0,"('19~23세', 0)",2800.0,206,19600.0,80,5.0,4.8,12,50.0
7305,아우터,겨울 기타 코트,[울 ver.] 누빔 크롭 떡볶이 후드 더플 코트 자켓 [그레이],KL_FWCDPCJ_G,0,0,1,1.0,"('19~23세', 0)",4700.0,1688,89700.0,21,5.0,4.9,43,50.0
7307,아우터,카디건,코위찬 니트 집업 바시티_네이비,CBCFUKC008NY,1,0,2,1.0,"('40세~', 0)",9400.0,1647,44700.0,70,6.0,4.9,27,100.0
7308,아우터,겨울 싱글 코트,싱글 롱 코트_MIWJHE102B,MIWJHE102B,0,0,1,,"('19~23세', 0)",2500.0,365,79900.0,38,5.0,,0,
7309,아우터,카디건,Crochet Knit Jacket Orange,TN223KKNJK01OR,0,0,2,0.0,"('34~39세', 0)",1200.0,1664,119600.0,60,6.0,5.0,3,50.0
7310,아우터,슈트/블레이저 재킷,[사계절] 커스터마이징 세미오버 핏 수트 블레이저 (5컬러),5000196047,0,1,0,0.0,"('24~28세', 0)",1000.0,926,115000.0,17,5.0,4.9,34,200.0
7311,아우터,카디건,보카시크롭카라 가디건2(PBCF-NCDW031),PBCF-NCDW031,0,0,1,1.0,"('24~28세', 0)",1800.0,512,49600.0,20,5.0,4.3,16,50.0
7313,아우터,무스탕/퍼,23 FW 여성 소프트 무스탕 (BROWN),HZBMU50-55,0,0,1,1.0,"('24~28세', 0)",8200.0,3357,79950.0,65,7.0,4.5,8,50.0
7314,아우터,겨울 기타 코트,하프기장 후드 코트_MIWJHE109G,MIWJHE109G,0,0,1,,"(0, 0)",250.0,34,129000.0,0,5.0,,0,
7315,아우터,롱패딩/롱헤비 아우터,사파리 5308 롱기장 그레이 야상 패딩점퍼,MSA_5308_04_22D,0,0,2,0.0,"('29~33세', 0)",5400.0,1063,137400.0,40,5.0,4.6,8,50.0
7317,아우터,카디건,Basic Round Cardigan (Red),BRC-04,0,0,1,1.0,"('19~23세', 0)",2900.0,645,40500.0,25,14.0,3.7,6,50.0
7318,아우터,겨울 기타 코트,W/덤블 플리스 후드 코트,P00000RQ,0,0,1,1.0,"('24~28세', 0)",6500.0,1146,159800.0,15,6.0,4.8,6,50.0
7319,아우터,카디건,니트 투웨이 집업,FRK-1263,0,0,0,0.0,"('19~23세', 0)",1200.0,1162,26500.0,75,5.0,4.5,82,100.0
7320,아우터,슈트/블레이저 재킷,브리티시 울 헤링본 재킷,LE4FJKW04BR,0,0,1,,"('29~33세', 0)",700.0,448,195000.0,40,5.0,5.0,6,
7321,아우터,기타 아우터,울 트위드 자켓_JKDT19B RE_MIWJKDC9QB,MIWJKDC9QB,0,0,1,,"('24~28세', 0)",600.0,94,59900.0,40,5.0,5.0,1,
7322,아우터,숏패딩/숏헤비 아우터,85-VIVA018 [2-way] 후드 레이어드 크롭 숏 패딩 아이보리,85-VIVA018,0,0,1,,"('19~23세', 0)",6000.0,1306,91200.0,60,5.0,5.0,5,
7323,아우터,플리스/뽀글이,시어링 칼라배색 점퍼  스카이블루 (163X3VFY1Q),163X3VFY1Q,0,0,1,1.0,"('24~28세', 0)",1600.0,270,59900.0,40,5.0,5.0,6,
7325,아우터,기타 아우터,유틸리티 자켓 블랙,유틸리티 자켓 블랙,0,0,0,0.0,"('19~23세', 0)",7400.0,23005,39000.0,35,5.0,4.6,4316,1700.0
7326,아우터,블루종/MA-1,오버사이즈 칼라드 보머 재킷 [더스티 베이지],MMAUJ704-UI,0,1,0,0.0,"('29~33세', 0)",6000.0,1659,39890.0,60,4.0,4.8,276,200.0
7327,아우터,숏패딩/숏헤비 아우터,레더 덤블 카라 벨티드 크롭 푸퍼 무스탕 패딩 자켓 [블랙],23 WINTER,0,0,1,,"('19~23세', 0)",2900.0,383,90720.0,58,6.0,5.0,1,
7328,아우터,기타 아우터,유틸리티 자켓 블랙,유틸리티 자켓 블랙,0,0,0,0.0,"('19~23세', 0)",7400.0,23002,39000.0,35,5.0,4.6,4316,1700.0
7329,아우터,블루종/MA-1,오버사이즈 칼라드 보머 재킷 [더스티 베이지],MMAUJ704-UI,0,1,0,,"('29~33세', 0)",6000.0,0,0.0,60,4.0,4.8,276,
7330,아우터,숏패딩/숏헤비 아우터,레더 덤블 카라 벨티드 크롭 푸퍼 무스탕 패딩 자켓 [블랙],23 WINTER,0,0,1,,"('19~23세', 0)",2900.0,382,90720.0,58,6.0,5.0,1,
7331,아우터,스타디움 재킷,MLB 뉴욕양키스 스타디움 재킷 네이비,14133431,0,1,2,0.0,"('29~33세', 0)",26000.0,3667,122850.0,35,4.0,4.8,228,700.0
7332,아우터,환절기 코트,W MAC COAT camel,0MG22SCT101,0,0,1,1.0,"('40세~', 0)",9000.0,597,77700.0,70,7.0,5.0,6,50.0
7333,아우터,기타 아우터,WHITE TWEED CROPPED JACKET,22FW04,0,0,1,1.0,"('24~28세', 0)",3700.0,3922,48790.0,59,5.0,4.7,142,300.0
7334,아우터,블루종/MA-1,봄버 5462 스탠드카라 루즈핏 브라운 크롭재킷,MBM_5462_17_23C,0,0,1,1.0,"('24~28세', 0)",2100.0,1211,89600.0,20,5.0,4.7,15,50.0
7335,아우터,숏패딩/숏헤비 아우터,[YOUTH]보아퍼카라숏구스점퍼 - 2color MWDJ8151,MWDJ8151,0,0,0,,"('29~33세', 0)",4300.0,379,129000.0,35,5.0,5.0,9,
7336,아우터,겨울 싱글 코트,핸드메이드 미니멀 하프 코트 - 베이지,LAMINEZ01,0,0,1,,"('24~28세', 0)",5200.0,774,134000.0,10,7.0,4.3,3,
7337,아우터,기타 아우터,테오 코튼 올 데이 풀 집업 오가닉 블랙,SA23FWMJ29BK,1,0,2,0.0,"('19~23세', 0)",29000.0,5172,149000.0,0,5.0,4.9,195,750.0
7338,아우터,블루종/MA-1,울 블렌드 오버핏 투웨이 절개 블루종 자켓 블랙,23FWGJ71BK,1,0,2,0.0,"('19~23세', 0)",7100.0,1873,87900.0,20,19.0,4.7,41,200.0
7339,아우터,겨울 기타 코트,체리 후드 하프 더플 코트 [네이비],KKRWCCT501MNAA,0,0,1,1.0,"('19~23세', 0)",3800.0,1124,189050.0,5,6.0,4.2,10,50.0
7340,아우터,플리스/뽀글이,SQUARE 패턴 여성전용 덤블보아 점퍼_OUH852,OUH852,0,0,1,,"('40세~', 0)",1200.0,333,89900.0,30,7.0,5.0,2,
7341,아우터,트러커 재킷,072550 폴리 셔켓_2color,072550,0,0,0,0.0,"('24~28세', 0)",3900.0,2251,49800.0,29,5.0,4.6,70,300.0
7342,아우터,플리스/뽀글이,엔젤 체크 플러피 집업 블랙,MG2303JK15BK,0,0,2,1.0,"('40세~', 0)",2400.0,341,89400.0,40,5.0,5.0,9,50.0
7343,아우터,스타디움 재킷,YIN YANG VARSITY JACKET NAVY,VH2DWUB902ANV,0,1,0,0.0,"('19~23세', 0)",11000.0,2783,124500.0,50,5.0,4.8,108,350.0
7344,아우터,레더/라이더스 재킷,[비건 레더] 래글런 바시티 자켓 블랙,[Vegan Leather] Raglan Varsity Jacket Black,0,0,2,1.0,"('19~23세', 0)",8800.0,27818,58500.0,35,5.0,4.8,3536,4200.0
7345,아우터,레더/라이더스 재킷,[SMART]레더블루종 MXJP6103,MXJP6103,0,0,0,0.0,"('29~33세', 0)",1400.0,979,143400.0,40,5.0,4.9,150,200.0
7346,아우터,스타디움 재킷,CIRCLE LOGO VARSITY JACKET burgundy,1MG23FJK102BGD,0,0,1,1.0,"('24~28세', 0)",4000.0,1411,155400.0,40,7.0,5.0,8,50.0
7347,아우터,사파리/헌팅 재킷,코튼 스티치 점퍼 [베이지],P00000YK,1,0,1,1.0,"('19~23세', 0)",4300.0,19052,46800.0,40,10.0,4.7,504,1200.0
7348,아우터,나일론/코치 재킷,N221UFT903 우븐 후디 트레이닝 자켓 CARBON BLACK,N221UFT903198,0,0,0,1.0,"('40세~', 0)",2500.0,595,64500.0,50,5.0,4.9,71,100.0
7349,아우터,무스탕/퍼,퍼카라 집업 무스탕_MIWJLDV12G,MIWJLDV12G,0,0,1,,"('19~23세', 0)",1400.0,160,59900.0,54,5.0,5.0,2,
7350,아우터,기타 아우터,MATIN CROP HOODY COATING JUMPER IN BEIGE,MK2378JP039M0BE,0,0,1,1.0,"('24~28세', 0)",1300.0,819,158000.0,0,6.0,,0,
7351,아우터,겨울 싱글 코트,[Woman]울리치 미니멀 하프 코트_Black,m1037_2311221,0,0,1,,"('19~23세', 0)",17000.0,0,0.0,63,6.0,4.8,77,
7352,아우터,트러커 재킷,HUMP RIDER DEINM JACKET MID BLUE,PRTHFWDJ01WB1,1,0,1,,"('19~23세', 0)",1000.0,620,95200.0,20,5.0,,0,
7353,아우터,사파리/헌팅 재킷,[내피분리형] US-ARMY 밀리터리 피쉬테일 후드 롱파카_카키,CBCW9JK003KK,1,0,2,0.0,"('19~23세', 0)",39000.0,24710,99900.0,28,6.0,4.9,5234,5500.0
7354,아우터,카디건,[WOMAN]배색자수가디건 - 2color MWCD7202,MWCD7202,0,0,1,,"('~18세', 0)",2700.0,789,59900.0,33,5.0,4.4,13,
7356,아우터,스타디움 재킷,울 바시티 자켓,MN4W7880_NVY,0,0,1,1.0,"('40세~', 0)",1300.0,571,194600.0,30,5.0,5.0,4,50.0
7357,아우터,블루종/MA-1,여성 변형 MA1 점퍼 / WHJJD4T37F,WHJJD4T37F,0,0,1,1.0,"('24~28세', 0)",2800.0,724,64900.0,50,5.0,4.5,8,50.0
7358,아우터,후드 집업,TIM RAGLAN HOODIE ZIP UP BLACK,TD01HD5003BK,1,0,2,1.0,"('40세~', 0)",600.0,3794,53400.0,40,5.0,4.8,66,400.0
7359,아우터,슈트/블레이저 재킷,WOOL OVER FIT SINGLE BLAZER JACKET BLACK,YC6JK0036BK,1,0,2,0.0,"('24~28세', 0)",2700.0,513,59700.0,70,5.0,4.5,11,50.0
7361,아우터,후드 집업,플로우 텐더 투웨이 후드집업 버건디 KHHD1440,5004430207,0,0,0,,"(0, 0)",450.0,41,35900.0,34,5.0,,0,
7362,아우터,카디건,골지 니트 투웨이 가디건 (블랙),23FW22_1,0,0,1,1.0,"('24~28세', 0)",13000.0,5298,37800.0,62,10.0,4.7,30,300.0
7363,아우터,기타 아우터,코듀로이 랜치 자켓 브라운,WR2204JK01BR,0,0,0,0.0,"('29~33세', 0)",2200.0,582,71600.0,60,5.0,4.9,8,50.0
7364,아우터,겨울 싱글 코트,파리지앵 울 트렌치 코트 ( 아이보리 ),96120WC2010CR000,0,0,1,1.0,"('19~23세', 0)",16000.0,27508,104000.0,35,7.0,4.7,908,450.0
7365,아우터,스타디움 재킷,BIG R SOCCER VARSITY JACKET [BLUE],RC3FJA111BL,1,0,2,0.0,"('40세~', 0)",3500.0,1977,174200.0,35,5.0,5.0,25,50.0
7366,아우터,패딩 베스트,[Woman]리버시블 하이넥 패딩 베스트_Black,m1037_815298-2,0,0,1,1.0,"('40세~', 0)",7600.0,1359,49900.0,60,6.0,4.4,17,50.0
7367,아우터,블루종/MA-1,울 해링턴 자켓 - 네이비,ENE23FW,0,0,0,0.0,"('19~23세', 0)",4400.0,969,75000.0,32,5.0,4.8,53,150.0
7368,아우터,스타디움 재킷,코듀로이 바시티 로고 카라 자켓 (BROWN),TRFJK18BR,1,0,2,0.0,"('19~23세', 0)",5200.0,1084,64800.0,23,6.0,4.7,6,50.0
7369,아우터,숏패딩/숏헤비 아우터,(VLAD) Sorona® LEVEL 7 몬스터 파카_그레이,VBCOIH02GR,0,1,2,0.0,"('29~33세', 0)",30000.0,3983,59900.0,33,12.0,4.8,344,800.0
7370,아우터,롱패딩/롱헤비 아우터,신슐레이트 하이넥 롱 패딩코트  블랙 (423Y38AY55),423Y38AY55,0,0,0,,"('24~28세', 0)",1900.0,182,119900.0,33,5.0,5.0,6,
7371,아우터,트레이닝 재킷,22fw track jacket black,L22CJK116BK,0,0,0,0.0,"('~18세', 0)",3400.0,591,39900.0,73,5.0,4.9,14,50.0
7372,아우터,기타 아우터,블랙 오버핏 트위드 자켓 (TNJU3F112BK),TNJU3F112BK,0,0,0,0.0,"('29~33세', 0)",4000.0,688,134250.0,25,5.0,4.9,27,50.0
7373,아우터,블루종/MA-1,타르트 코듀로이 항공점퍼 라이트카키 YSOT7446,2056049,0,0,0,0.0,"('29~33세', 0)",5900.0,1965,74900.0,30,12.0,4.8,248,150.0
7374,아우터,숏패딩/숏헤비 아우터,레거시 숏 덕다운 자켓 BLACK,D2423LDJ17BLK,0,0,0,0.0,"('40세~', 0)",4500.0,358,143600.0,60,5.0,4.8,47,100.0
7375,아우터,레더/라이더스 재킷,스타 레더 자켓(워시드)(오버핏)-브라운,Star Leather Jacket(Washed)(Overfit)-Brown,1,0,1,1.0,"('19~23세', 0)",3500.0,5028,126650.0,15,6.0,4.9,96,200.0
7376,아우터,롱패딩/롱헤비 아우터,[Woman]덕다운 시어링 칼라 롱 패딩 자켓_Vintage Black,m1037_815298-2,0,0,1,1.0,"('29~33세', 0)",24000.0,4698,99000.0,53,6.0,4.6,189,900.0
7377,아우터,환절기 코트,military balmacaan coat black,UB-3347,1,0,0,0.0,"('24~28세', 0)",2200.0,685,93210.0,61,5.0,4.9,18,50.0
7379,아우터,레더/라이더스 재킷,투웨이 포켓 비건레더 블루종,P0000BAD,1,0,1,1.0,"('19~23세', 0)",1500.0,4812,53669.0,55,10.0,4.8,157,400.0
7380,아우터,트러커 재킷,깡 스타일리스트 X 플랙 자켓 K75 그레이 블랙,PWTT5JKK755DB1,0,0,0,0.0,"('24~28세', 0)",5400.0,10567,149000.0,21,6.0,4.9,2238,1600.0
7382,아우터,카디건,BASIC PATCH KNIT CARDIGAN (WOMEN) [CREAM],22FW_52BHALCCD02CR,0,0,1,1.0,"('19~23세', 0)",5600.0,3214,34500.0,50,5.0,4.6,46,200.0
7383,아우터,트러커 재킷,왁스 패디드 숏 봄버 자켓_차콜,KBDSUJP002CH,0,0,2,,"('24~28세', 0)",500.0,31,139900.0,12,13.0,,0,
7384,아우터,블루종/MA-1,IRO097 [비건스웨이드] 크루얼티프리 알파 스웨이드 자켓 블랙,IRO097-BLACK,1,0,2,0.0,"('19~23세', 0)",19000.0,28001,65900.0,30,5.0,4.8,3953,5200.0
7385,아우터,겨울 더블 코트,프리미어 오버사이즈 울 피코트 [NAVY],DFCT2412NV,1,0,0,0.0,"('29~33세', 0)",500.0,685,238400.0,20,6.0,4.8,24,50.0
7386,아우터,사파리/헌팅 재킷,[Woman]M1965 오버핏 필드 숏 파카_Khaki,m1037_815291-1,0,0,1,1.0,"('24~28세', 0)",20000.0,3650,57900.0,54,6.0,4.8,86,300.0
7387,아우터,겨울 더블 코트,오버핏 울 더블 코트,DOUBLECOAT,0,0,0,0.0,"('29~33세', 0)",4200.0,274,59900.0,83,5.0,5.0,7,50.0
7388,아우터,겨울 싱글 코트,부클 하프 울코트 아이보리,5674981,0,0,1,,"('~18세', 0)",1800.0,473,299000.0,0,5.0,5.0,3,
7389,아우터,트레이닝 재킷,Sports 96 Track Top - Navy,12,0,0,1,1.0,"('19~23세', 0)",5000.0,3388,81750.0,25,10.0,4.9,34,150.0
7390,아우터,카디건,Collar Two-way Knitwear - 7COL,22FW06,0,0,1,1.0,"('19~23세', 0)",3600.0,12036,25960.0,56,5.0,4.6,360,600.0
7391,아우터,레더/라이더스 재킷,비건 레더 오버사이즈 크롭 필드 재킷 [블랙],MMAUL707-BK,0,1,0,0.0,"('24~28세', 0)",1000.0,2993,103890.0,20,4.0,4.8,317,200.0
7392,아우터,무스탕/퍼,여성 소프트 무스탕[BROWN](UZBMU50_55),UZBMU50_55,0,0,1,1.0,"('19~23세', 0)",5900.0,1111,79950.0,50,6.0,4.9,11,50.0
7393,아우터,후드 집업,FLOWER ZIP UP HOOD(WINE),HZALZBA,0,0,1,1.0,"('19~23세', 0)",16000.0,11546,66750.0,25,5.0,4.9,228,1300.0
7394,아우터,기타 아우터,Wool Cropped Jacket_BROWN,XACW0-WCH020_310,0,0,1,,"('19~23세', 0)",3300.0,553,214800.0,40,6.0,,0,
7395,아우터,숏패딩/숏헤비 아우터,ALTAVIA DOWN PARKA _ MOSS GREEN,FZW2023FWOT056,0,0,2,0.0,"('24~28세', 0)",12000.0,749,180600.0,30,5.0,4.9,9,50.0
7396,아우터,슈트/블레이저 재킷,드레스 투버튼 더블 오버 블레이저 블랙,AD103,0,0,1,1.0,"('24~28세', 0)",1600.0,4686,91200.0,40,5.0,4.5,153,250.0
7397,스포츠/용품,아우터,NBNAD42843 / UNI 컬러블록 웜업자켓 (HUNTER),NBNAD42843_62,0,0,2,0.0,"('29~33세', 0)",6300.0,8439,179000.0,0,5.0,4.9,667,2200.0
7398,아우터,겨울 싱글 코트,372916 여 울 숏 코트_4color,372916,0,0,1,1.0,"('19~23세', 0)",6500.0,4104,59000.0,60,5.0,4.9,60,200.0
7399,아우터,겨울 싱글 코트,캐시미어 발마칸 오버 코트_ZC4CT210_NAV,ZC4CT210,0,0,0,0.0,"('29~33세', 0)",6400.0,872,79900.0,73,5.0,4.8,61,200.0
7400,아우터,블루종/MA-1,레이어드 패딩후드 MA-1 자켓-카키,TO23FWOUT07,1,0,2,0.0,"('19~23세', 0)",4800.0,2765,79900.0,39,6.0,4.7,79,550.0
7401,아우터,블루종/MA-1,PAULO DRIZZLER JACKET _ BLACK,FZW2023FWOT008,1,0,2,0.0,"('24~28세', 0)",2200.0,536,110600.0,30,5.0,5.0,11,50.0
7402,아우터,블루종/MA-1,드래그 업 코튼 블루종 (LIGHT BEIGE),23SS-013,1,0,0,0.0,"('24~28세', 0)",2100.0,503,119200.0,20,11.0,5.0,6,50.0
7403,아우터,숏패딩/숏헤비 아우터,[비건 레더] 3M 신슐레이트 페더리스 푸퍼 숏패딩 그레이지,[Vegan Leather] 3M Thinsulate Fatherless Puffer Short Padding Greige,0,0,2,0.0,"('40세~', 0)",3400.0,1043,86900.0,50,5.0,4.6,14,50.0
7404,아우터,레더/라이더스 재킷,[매트블랙] 버핑레더 미니멀 포켓 블루종_Matt Black,m1037_684872,0,0,2,0.0,"('19~23세', 0)",14000.0,84328,89800.0,21,6.0,4.9,16321,8200.0
7405,아우터,스타디움 재킷,빅 어워드 스타디움 울 바시티자켓 블랙,22FWOUT023,0,1,2,0.0,"('19~23세', 0)",27000.0,59344,84200.0,20,5.0,4.8,3633,11000.0
7406,아우터,블루종/MA-1,2-WAY 유틸리티 MA-1 자켓_그레이,CBCS1JP002GRCBBW9JK040GR,1,0,0,0.0,"('19~23세', 0)",7600.0,34978,53400.0,40,6.0,4.8,5187,3800.0
7407,아우터,레더/라이더스 재킷,Eco leather pocket jacket_Brown,5000276448,0,0,1,1.0,"('24~28세', 0)",1300.0,2264,177650.0,5,5.0,4.8,82,150.0
7408,아우터,기타 아우터,insulation a-2 deck jacket sage green,23fall-273,1,0,0,0.0,"('29~33세', 0)",8200.0,512,160300.0,30,5.0,4.8,13,50.0
7409,스포츠/용품,아우터,7G80943 여자 여성 라이프스타일 패딩 코트 자켓,7G80943,0,0,1,,"('24~28세', 0)",5600.0,163,77700.0,70,5.0,,0,
7410,아우터,겨울 더블 코트,오버 하프 더블 롱 코트 - 블랙,LM23FW081,1,0,0,0.0,"('24~28세', 0)",1900.0,592,165000.0,50,6.0,4.8,8,50.0
7411,스포츠/용품,아우터,NJ3BP54J 화이트라벨 빌란 자켓,NJ3BP54J,0,0,0,0.0,"('19~23세', 0)",4600.0,1688,148000.0,0,5.0,5.0,89,300.0
7412,아우터,숏패딩/숏헤비 아우터,23FW 니트집업 구스 푸퍼다운,2021246389,0,0,1,1.0,"('40세~', 0)",4900.0,1321,169000.0,0,6.0,4.8,31,150.0
7413,아우터,겨울 싱글 코트,울라이크 롱 코트  블랙 (323Y30AY15),323Y30AY15,0,0,1,,"('19~23세', 0)",5700.0,439,79900.0,43,5.0,4.0,3,
7414,아우터,아노락 재킷,라이트 투 포켓 아노락 자켓 카키,CO2201JK21KH,0,0,2,1.0,"('40세~', 0)",3100.0,1060,59400.0,40,6.0,4.8,51,100.0
7415,아우터,나일론/코치 재킷,고프 후드 윈드 브레이커 사파이어 블루,TRTTSSWB04UB5,0,0,0,0.0,"('24~28세', 0)",8900.0,7214,59900.0,33,5.0,4.8,1509,2500.0
7416,스포츠/용품,아우터,아톰 SL 후디 남성,682885,0,0,0,0.0,"('24~28세', 0)",4500.0,756,350000.0,0,6.0,5.0,53,50.0
7417,아우터,겨울 더블 코트,Anna Double Long Coat BLACK,23FW05-36,1,0,1,1.0,"('19~23세', 0)",33000.0,4701,68400.0,60,5.0,4.8,102,550.0
7418,아우터,블루종/MA-1,오버사이즈 슬릿 MA-1 자켓 MJK111 [KHAKI],MJK111KK,0,0,2,0.0,"('40세~', 0)",2200.0,405,99000.0,60,5.0,4.6,32,50.0
7419,아우터,겨울 싱글 코트,벨티드 핸드메이드 롱 코트_BUTTER,CTF4CA01BU,0,0,1,1.0,"('19~23세', 0)",4200.0,911,279300.0,30,6.0,5.0,1,50.0
7420,아우터,무스탕/퍼,에코 무스탕,23WM,0,0,0,0.0,"('19~23세', 0)",4100.0,249,69900.0,65,6.0,5.0,1,50.0
7421,아우터,숏패딩/숏헤비 아우터,데일리 푸퍼 숏 패딩 재킷 [아이리시 그린],MMCUJ701-IE,0,1,0,0.0,"('34~39세', 0)",7700.0,1288,62890.0,10,4.0,4.8,148,350.0
7422,아우터,플리스/뽀글이,양털 플리스 컬러링 후드 자켓_Charcoal,m1037_231213,0,0,2,0.0,"('24~28세', 0)",46000.0,9943,39800.0,60,6.0,4.7,293,1700.0
7423,아우터,트러커 재킷,빈티지 워시드 데님 커브드 자켓_블랙,CBCS1DJ003BK,1,0,2,0.0,"('19~23세', 0)",3400.0,4430,43900.0,51,6.0,4.8,86,400.0
7424,스포츠/용품,아우터,NA4FP50B 엠에이 웜-업 아노락,NA4FP50B,0,0,0,0.0,"('29~33세', 0)",4500.0,117,59000.0,50,5.0,5.0,4,50.0
7425,아우터,겨울 기타 코트,OVERSIZED MILITARY BIKER COAT BLACK,22FWOSMTBCDB,0,0,0,,"('~18세', 0)",1100.0,318,129500.0,50,5.0,5.0,19,
7426,아우터,사파리/헌팅 재킷,덤블 카라 디테일 오버핏 롱 야상 점퍼 자켓 [블랙],23 WINTER,0,0,1,1.0,"('19~23세', 0)",11000.0,2889,69500.0,50,6.0,4.7,56,400.0
7428,아우터,트러커 재킷,여성 DE 슬리미 데님 재킷 - 블루 / A049060079Z01,A049060079Z01SS23,0,0,1,,"('19~23세', 0)",1500.0,346,145000.0,69,6.0,5.0,1,
7429,아우터,숏패딩/숏헤비 아우터,알파인 하이넥 카라 푸퍼 숏패딩 블랙,P22F-O01B,0,0,1,1.0,"('40세~', 0)",7100.0,2396,69900.0,65,6.0,4.7,47,150.0
7430,아우터,슈트/블레이저 재킷,23FW 울혼방 클래식 체크 자켓,2021248332,0,0,1,1.0,"('40세~', 0)",1800.0,597,69900.0,22,6.0,4.7,7,50.0
7431,아우터,플리스/뽀글이,PHYPS® ACTIVE FLEECE JACKET BROWN,PD09JK0148BR,1,0,2,1.0,"('19~23세', 0)",4800.0,3376,49000.0,29,5.0,4.9,65,200.0
7432,아우터,블루종/MA-1,(VLAD) MA-1 인슐레이션 항공점퍼_올리브,VBCOJK01OL,0,1,2,0.0,"('34~39세', 0)",4500.0,743,49900.0,43,12.0,4.9,38,100.0
7433,아우터,숏패딩/숏헤비 아우터,REVERSIBLE GLOSSY PUFFER light gray,1MG22FJP101,0,0,1,,"('24~28세', 0)",5200.0,519,131600.0,60,7.0,5.0,8,
7434,아우터,숏패딩/숏헤비 아우터,[Woman]퍼널넥 퀄티드 패딩 자켓_Ivory,m1037_815298-2,0,0,1,1.0,"('24~28세', 0)",12000.0,3153,45900.0,63,6.0,4.6,35,100.0
7435,아우터,롱패딩/롱헤비 아우터,여성 롱 다운 후드 점퍼 FMDDU921F,FMDDU921F,0,0,1,1.0,"('40세~', 0)",6600.0,647,59900.0,80,6.0,4.5,6,50.0
7436,아우터,겨울 더블 코트,중기장 더블 코트 AN4WTB61,AN4WTB61,0,0,1,,"('24~28세', 0)",750.0,269,95900.0,60,6.0,,0,
7437,아우터,겨울 더블 코트,23FW 울혼방 더블 하프 코트,2021670007,0,0,1,1.0,"('40세~', 0)",3300.0,1169,79900.0,20,6.0,4.8,22,50.0
7438,아우터,겨울 기타 코트,Eve Robe Coat LIGHT BEIGE,23FW05-41,1,0,1,1.0,"('24~28세', 0)",4100.0,1884,71100.0,55,5.0,4.9,12,50.0
7439,아우터,스타디움 재킷,COLOR BLOCK WOOL BASEBALL JACKET [GREY],22FW_52BHFWCJK02GY,0,0,2,1.0,"('19~23세', 0)",4100.0,4311,149000.0,50,5.0,4.9,41,50.0
7440,아우터,나일론/코치 재킷,Nylon Crew Jacket Black,TN221WOWLS03BK,0,0,2,0.0,"('19~23세', 0)",7200.0,5535,51600.0,60,6.0,4.8,183,400.0
