,major_category,middle_category,name,number,limit,exclusive,target_gender,buy_gender,buy_age,view,like,price,discount_rate,delivery_date,rating,review,buy,score,buy_age1,buy_age2
3557,아우터,트러커 재킷,Incision Denim Set-up Jacket [ Dark Blue ],TMB233JK404_31,1,0,1,1.0,"('24~28세', 0)",700.0,536,269000.0,0,5.0,4.9,12,50.0,1.0,3,0
3558,아우터,스포츠/용품,에센셜 하이넥 에어 패딩 점퍼,LJF0UDO100,0,0,1,1.0,"('40세~', 0)",4200.0,244,97000.0,43,5.0,4.8,14,50.0,0.9615384615384616,6,0
3559,아우터,겨울 싱글 코트,[New Basic] 발마칸 코트 (MM2D9WCT100MDN),MM2D9WCT100MDN,1,0,0,0.0,"('29~33세', 0)",3300.0,121,348600.0,30,6.0,4.9,13,50.0,1.0,4,0
3560,아우터,패딩 베스트,FATTY VEST navy,FW23-BR-34,1,0,0,0.0,"('40세~', 0)",1400.0,142,151200.0,20,5.0,4.9,12,50.0,1.0,6,0
3561,아우터,숏패딩/숏헤비 아우터,SCHOELLER WAVE PUFFER DOWN_FKJDW23912BKX,FKJDW23912BKX,0,0,0,0.0,"('19~23세', '24~28세')",2200.0,213,366400.0,20,5.0,5.0,19,50.0,0.9375,2,0
3562,아우터,베스트,Kitten Knit Vest - Ivory,NT025IV,1,0,2,0.0,"('19~23세', 0)",1000.0,2089,49000.0,20,5.0,4.8,70,250.0,0.9473684210526316,2,0
3563,아우터,스포츠/용품,캠프 하프집 아노락 자켓 블랙,LIR0USZ100,0,0,0,0.0,"('29~33세', 0)",3900.0,936,34900.0,56,5.0,4.7,82,200.0,0.967741935483871,4,0
3564,아우터,베스트,하이크 베스트 후드집업_블랙,AREUBAN23SS38,0,0,2,0.0,"('19~23세', 0)",1700.0,7988,65900.0,17,5.0,4.9,883,3200.0,0.9886363636363636,2,0
3565,아우터,후드 집업,Oversized Zip Up Hoodie Oatmeal,RS2321341,0,0,0,0.0,"('40세~', 0)",500.0,144,138000.0,0,5.0,5.0,2,50.0,1.0,6,0
3566,아우터,스포츠/용품,컴포트 필드 경량 점퍼,24S1JP002,0,0,0,0.0,"('24~28세', 0)",1300.0,164,125000.0,21,5.0,5.0,3,50.0,1.0,3,0
3567,아우터,후드 집업,서클 아이콘 다잉 후디집업,RV23FATS01B,1,0,0,0.0,"('24~28세', 0)",1600.0,353,179000.0,0,5.0,4.9,7,50.0,1.0,3,0
3568,아우터,패딩 베스트,글로시 다운베스트_(4color),O-MOBKD3WA10,0,0,2,0.0,"('19~23세', 0)",1400.0,367,111300.0,30,5.0,4.9,17,50.0,1.0,2,0
3569,아우터,숏패딩/숏헤비 아우터,리버시블 링클 나일론 하이넥 덕다운 패딩,23FW-REVER-PEDED-BLACK,0,0,0,0.0,"('29~33세', 0)",1500.0,229,92400.0,44,5.0,5.0,12,50.0,1.0,4,0
3570,아우터,패딩 베스트,[Reversible] Fleece & Padded Vest V2 Gray,505,1,0,2,0.0,"('29~33세', 0)",1300.0,310,39500.0,50,5.0,4.9,24,50.0,1.0,4,0
3571,아우터,패딩 베스트,87-STAN022 에센셜 2-way 후드 탈부착 패딩 베스트 아이보리,87-022,0,0,2,1.0,"('40세~', 0)",2900.0,339,66400.0,60,6.0,4.7,11,50.0,0.875,6,0
3572,아우터,롱패딩/롱헤비 아우터,Stitch Duck Down Coat - Black,LB4JP03BK,0,0,1,1.0,"('40세~', 0)",1300.0,655,339000.0,0,5.0,4.9,24,50.0,0.9761904761904762,6,0
3573,아우터,패딩 베스트,유광 패딩 베스트_블랙,1-00053,0,0,0,0.0,"('19~23세', 0)",2000.0,377,65000.0,0,7.0,4.9,15,50.0,0.9,2,0
3574,아우터,플리스/뽀글이,Logo Fleece Pullover Navy,DC23FG018NV,0,0,2,0.0,"('24~28세', 0)",6900.0,715,99000.0,0,4.0,4.8,44,100.0,1.0,3,0
3575,아우터,베스트,Fisherman Utility Vest Charcoal,20230822-15,1,0,0,0.0,"('29~33세', 0)",1700.0,371,77000.0,40,5.0,4.7,10,50.0,1.0,4,0
3576,아우터,플리스/뽀글이,Fleece zip-up hoodie BLACK,MSK2301002,0,0,1,1.0,"('19~23세', 0)",3500.0,1654,129000.0,0,5.0,4.8,46,150.0,1.0,2,0
3577,아우터,겨울 싱글 코트,Double Cloth Wool Single Coat Black,20231012-16,1,0,2,0.0,"('29~33세', 0)",3800.0,385,319000.0,15,5.0,5.0,15,50.0,0.9375,4,0
3578,아우터,스포츠/용품,투웨이 헤비코튼 후드집업,23FU10101,0,0,0,0.0,"('29~33세', 0)",3700.0,334,59800.0,23,5.0,4.9,40,250.0,1.0,4,0
3579,아우터,숏패딩/숏헤비 아우터,라이트 웰론 패딩 자켓_블랙,OUT65200012,0,0,2,1.0,"('~18세', 0)",3100.0,854,69800.0,30,6.0,4.8,10,50.0,1.0,1,0
3580,아우터,블루종/MA-1,퀼티드 오버핏 보머 레더 점퍼 - 블랙,WPOJWEGWQ,0,0,2,0.0,"('29~33세', '34~39세')",2900.0,355,79900.0,38,5.0,4.7,11,50.0,1.0,4,0
3581,아우터,패딩 베스트,오버핏 코듀로이 다운점퍼_카멜,ST1414A4238,0,0,1,0.0,"('24~28세', '40세~')",2700.0,256,259000.0,0,5.0,4.4,18,50.0,0.84375,3,0
3582,아우터,스타디움 재킷,RR BOUCLE EMBROIDERY VARSITY JACKET BLACK,RR231JK005BK,0,0,2,1.0,"('24~28세', 0)",650.0,812,233100.0,30,4.0,4.3,6,50.0,0.9166666666666666,3,0
3583,아우터,숏패딩/숏헤비 아우터,크롭 레이어드 푸퍼 자켓 (블랙),NW22WJK04-BK,0,0,1,1.0,"('24~28세', 0)",3500.0,3378,352000.0,20,8.0,4.9,95,200.0,1.0,3,0
3584,아우터,사파리/헌팅 재킷,M-51 피쉬테일 파카 [카키],3H20FM-TO51KH,0,0,0,0.0,"('40세~', 0)",1300.0,305,89000.0,53,5.0,4.3,4,50.0,1.0,6,0
3585,아우터,플리스/뽀글이,Heart Fleece Jacket Navy,b0262,0,0,1,1.0,"('19~23세', 0)",1100.0,1982,117600.0,40,6.0,5.0,2,50.0,1.0,2,0
3586,아우터,스포츠/용품,[신예은 배인혁 착용] AGA 에어클라우드 리버시블 구스 다운 블랙(QO423GDJN3),QO423GDJN3_BLK0,0,0,2,1.0,"('19~23세', '40세~')",2600.0,260,339000.0,0,5.0,4.6,16,50.0,1.0,2,0
3587,아우터,스포츠/용품,여성 우먼즈 캐논 롱 구스 다운자켓 블랙,SO422SDJO4_BLK0,0,0,1,1.0,"('24~28세', '40세~')",3500.0,202,599000.0,0,5.0,5.0,9,50.0,1.0,3,0
3588,아우터,스포츠/용품,우먼스 슬림핏 레트로 후디 집업 2 color,HD23FHZ03W01,0,0,1,1.0,"('24~28세', 0)",900.0,298,80700.0,15,6.0,4.9,38,100.0,0.9615384615384616,3,0
3589,아우터,무스탕/퍼,Padded Shearing Mustang Denim Jacket_Medium Blue,DU23WW1001BU,0,0,0,0.0,"('19~23세', 0)",2700.0,587,149250.0,25,6.0,5.0,29,100.0,1.0,2,0
3590,아우터,무스탕/퍼,B-3 리얼 무스탕 자켓 (브라운),DW-002,0,0,0,0.0,"('24~28세', 0)",6300.0,1056,443950.0,35,5.0,4.9,48,50.0,0.967741935483871,3,0
3591,아우터,트러커 재킷,Backing Parties Raw  Denim Jacket (DARK INDIGO),PDP221TSBK07,0,0,2,0.0,"('19~23세', 0)",1600.0,756,287100.0,10,5.0,5.0,19,50.0,0.9852941176470588,2,0
3592,아우터,스포츠/용품,솔리드초경량다운베스트 HTVT7101,HTVT7101,0,0,0,1.0,"('40세~', 0)",2500.0,258,19900.0,72,5.0,4.3,19,50.0,0.9333333333333332,6,0
3593,아우터,숏패딩/숏헤비 아우터,Collar Strap Down Jumper [Cream],MATD02CRF,0,0,1,1.0,"('19~23세', '24~28세')",2300.0,1623,278000.0,0,5.0,5.0,3,50.0,1.0,2,0
3594,아우터,카디건,Wave Line Boucle Collar Knit Blue,23F03NT001-BL,0,0,0,0.0,"('29~33세', 0)",2200.0,665,119200.0,20,5.0,4.9,38,100.0,0.9791666666666666,4,0
3595,아우터,플리스/뽀글이,콘트라스트 플리스 점퍼 (블랙),CXD4JP25K-BLK,0,0,0,0.0,"('24~28세', 0)",3100.0,533,229500.0,10,5.0,5.0,11,50.0,1.0,3,0
3596,아우터,숏패딩/숏헤비 아우터,스몰 로고 덕 다운 숏패딩_그레이,93224WDJ1001,1,0,2,0.0,"('29~33세', 0)",16000.0,2733,111300.0,30,5.0,4.8,158,400.0,0.9743589743589745,4,0
3597,아우터,후드 집업,Overdyed Hooded Work Jacket Pigment Black,20230919-09,1,0,2,0.0,"('24~28세', 0)",5200.0,1596,156000.0,0,5.0,4.7,89,250.0,0.8333333333333334,3,0
3598,아우터,환절기 코트,CHEST DOUBLE POCKET COAT_BLACK,20BAFWOCTU001BK,0,0,0,0.0,"('40세~', 0)",1900.0,206,39800.0,80,5.0,4.3,22,50.0,0.8947368421052632,6,0
3599,아우터,스포츠/용품,[LG트윈스] 빈티지 바시티 자켓_블랙,93231WJP1002,1,0,2,0.0,"('40세~', 0)",2600.0,1924,179100.0,10,5.0,4.9,224,1200.0,0.9166666666666666,6,0
3600,아우터,숏패딩/숏헤비 아우터,셔링 MA-1 덕 다운 패딩 (블랙),Shirring MA-1 Duck Down Padding (Black),0,0,0,0.0,"('24~28세', 0)",5000.0,531,223200.0,10,5.0,4.7,19,100.0,0.9411764705882352,3,0
3601,아우터,후드 집업,오버사이즈 기모쮸리 후드 집업,FA4UJP303,1,0,0,0.0,"('40세~', 0)",2400.0,90,13800.0,80,5.0,5.0,8,50.0,0.9375,6,0
3602,아우터,후드 집업,Starfish Hood Zip-Up Sweater(KHAKI),MB23F3ZPU02KH,1,0,2,1.0,"('19~23세', 0)",3000.0,2966,95200.0,20,5.0,5.0,63,200.0,1.0,2,0
3603,아우터,무스탕/퍼,유니 ECO-FUR 하이넥 자켓(네이비),VA213JP004NV,0,0,0,0.0,"('40세~', 0)",4000.0,443,65900.0,70,6.0,4.6,37,100.0,0.9615384615384616,6,0
3604,아우터,겨울 싱글 코트,[MEN] 발마칸 코트_블랙 9153411931,2309897019,0,0,0,0.0,"('29~33세', 0)",2100.0,73,319200.0,20,5.0,4.6,7,50.0,0.9166666666666666,4,0
3605,아우터,겨울 싱글 코트,켄싱턴 체크 울 오버 발마칸코트 (카키 체크),TBWCT03O0,0,0,0,0.0,"('29~33세', '40세~')",3500.0,250,199000.0,57,5.0,4.6,9,50.0,1.0,4,0
3606,아우터,숏패딩/숏헤비 아우터,모디세이 프로 자켓 U_LC2347400,5000771686,0,0,0,0.0,"('24~28세', 0)",11000.0,655,350000.0,0,5.0,5.0,20,50.0,1.0,3,0
3607,아우터,패딩 베스트,AM STAR LOGO PADDING VEST(BLACK),5005485025,1,0,1,1.0,"('19~23세', 0)",1200.0,1190,83700.0,10,5.0,4.2,19,50.0,0.7083333333333334,2,0
3608,아우터,슈트/블레이저 재킷,오피스 캐주얼 스포츠 자켓 셋업_Charcoal,22FW-01,0,0,0,0.0,"('29~33세', 0)",1000.0,740,167110.0,15,5.0,4.9,33,100.0,0.9921875,4,0
3609,아우터,숏패딩/숏헤비 아우터,[HIS/히스] 탈착후드 구스다운 숏 푸퍼 블랙,HZJU3F805BK,0,0,0,0.0,"('19~23세', 0)",9300.0,808,368100.0,10,6.0,5.0,46,50.0,0.9807692307692308,2,0
3610,아우터,후드 집업,17.5 oz Terry Cloth Zip-Up Hoodie Grey,N-OUTER-0003-GREY,0,0,0,0.0,"('34~39세', 0)",1900.0,231,79000.0,0,5.0,5.0,37,50.0,1.0,5,0
3611,아우터,숏패딩/숏헤비 아우터,GIPI 에이오스 다운 푸퍼 블랙,L3AD0003BB,0,0,2,0.0,"('29~33세', 0)",5500.0,764,439200.0,10,5.0,5.0,22,50.0,1.0,4,0
3612,아우터,패딩 베스트,Pure shetland wool puffer vest_Heather grey,UM234JP11GR,0,0,0,0.0,"('29~33세', '34~39세')",2400.0,269,350550.0,5,5.0,5.0,9,50.0,1.0,4,0
3613,아우터,트러커 재킷,워시드 데님 바이커 자켓,DJ23FWDTJ001IDG,0,0,2,0.0,"('24~28세', 0)",3500.0,1245,129000.0,15,5.0,4.8,53,100.0,0.9838709677419356,3,0
3614,아우터,후드 집업,PSG 스페셜 에디션 에센셜 시그니쳐 후드 BLACK,PSG-HD-BLACK,0,1,0,0.0,"('24~28세', 0)",3700.0,989,59000.0,0,5.0,4.9,65,350.0,0.9393939393939394,3,0
3615,아우터,겨울 싱글 코트,코벤트 발마칸 코트 울 다크 네이비,DG22FWCOAT01,1,0,0,0.0,"('29~33세', 0)",3600.0,495,428000.0,0,5.0,4.8,17,50.0,0.9333333333333332,4,0
3616,아우터,블루종/MA-1,PARTIES CALLING CWU Flight Jacket (BLACK),PDP221TSBK07,0,0,0,0.0,"('19~23세', 0)",2900.0,572,398000.0,0,5.0,4.8,21,50.0,0.9852941176470588,2,0
3617,아우터,후드 집업,Hurt Logo Poncho Zip Hoodie (GRAY),PDP221TSBK07,0,0,2,0.0,"('24~28세', 0)",1100.0,956,161100.0,10,5.0,4.9,65,150.0,0.9852941176470588,3,0
3618,아우터,겨울 기타 코트,마엘 로브 롱 코트 [그레이],S05887,1,0,0,0.0,"('24~28세', 0)",4300.0,933,238500.0,40,5.0,4.9,138,250.0,0.9523809523809524,3,0
3619,아우터,숏패딩/숏헤비 아우터,하이 넥 다운 파카_OLIVE GRAY,BR,0,0,0,0.0,"('24~28세', 0)",3200.0,300,473000.0,0,5.0,5.0,7,50.0,0.9757281553398058,3,0
3620,아우터,카디건,스웨이드 패치드 니트 가디건 (블랙),DF22SS603,0,0,0,0.0,"('29~33세', 0)",150.0,499,109000.0,15,5.0,4.8,46,50.0,1.0,4,0
3621,아우터,롱패딩/롱헤비 아우터,베이직 미디움로고 중경량 미드 패딩 NY (Black),3ADJB0326-50BKS,0,0,2,1.0,"('40세~', 0)",2800.0,642,379000.0,0,5.0,4.0,1,50.0,1.0,6,0
3622,아우터,스포츠/용품,E_부클 본딩 플리스 자켓_Black,GMU22183Z1,0,0,0,0.0,"('19~23세', 0)",2800.0,292,59000.0,58,7.0,4.9,13,50.0,0.9166666666666666,2,0
3623,아우터,후드 집업,CR CUT OUT HOOD ZIP UP / BLACK,00672,0,0,1,1.0,"('19~23세', 0)",1100.0,2335,149000.0,0,5.0,5.0,43,50.0,0.9838709677419356,2,0
3624,아우터,카디건,치트키 플리스 가디건 [블랙],23fwouter00201,0,0,2,0.0,"('24~28세', 0)",18000.0,5977,60000.0,0,5.0,4.8,725,3500.0,0.9659090909090908,3,0
3625,아우터,후드 집업,KN4242 Nordic knit hood zip-up,KN4242,0,0,1,1.0,"('19~23세', 0)",4500.0,1735,154000.0,0,15.0,4.6,12,50.0,0.9545454545454546,2,0
3626,아우터,아노락 재킷,플레임 나일론 아노락 자켓 블랙,TR2301JK02BK,0,0,2,0.0,"('29~33세', 0)",1700.0,1047,69300.0,30,5.0,5.0,86,350.0,1.0,4,0
3627,아우터,블루종/MA-1,RUSSELL PLAID BLOUSON (BROWN PLAID),GY23CJK008,0,1,1,1.0,"('24~28세', 0)",850.0,808,258000.0,0,5.0,5.0,7,50.0,1.0,3,0
3628,아우터,겨울 기타 코트,Newyear Wool Half Coat Dark Brown,S231CT432UDB,1,0,0,0.0,"('29~33세', 0)",1200.0,145,398000.0,0,5.0,4.8,20,50.0,1.0,4,0
3629,아우터,패딩 베스트,F214WDV754 우먼즈 오티에스 라이트 다운 베스트 IVORY,F214WDV754012,0,0,1,1.0,"('24~28세', 0)",1500.0,250,39000.0,51,7.0,4.6,11,50.0,0.9545454545454546,3,0
3630,아우터,레더/라이더스 재킷,비건 레더 오버핏 싱글 자켓 아이보리,22FARTSOLT023,0,0,0,0.0,"('29~33세', 0)",1400.0,286,39900.0,76,5.0,5.0,6,50.0,1.0,4,0
3631,아우터,후드 집업,글로시 메탈 봄버 자켓 BLACK,IM2C4JP13BK,1,0,0,0.0,"('19~23세', 0)",1600.0,322,177000.0,20,5.0,5.0,33,50.0,0.9347826086956522,2,0
3632,아우터,후드 집업,Open Shoulder Zip Up Hoodie (BLACK),NK3SOT04,0,0,1,1.0,"('19~23세', 0)",1100.0,2190,109000.0,0,5.0,4.8,36,100.0,0.9897959183673468,2,0
3633,아우터,블루종/MA-1,할로겐 니들워크 블루종 _ 블랙,MRJK0012,0,0,0,0.0,"('24~28세', 0)",1500.0,559,206100.0,10,5.0,5.0,14,50.0,1.0,3,0
3634,아우터,무스탕/퍼,Floral Faux Fur Jacket Multi,TN223ROWHS01MT,0,0,2,1.0,"('29~33세', 0)",2100.0,1056,87600.0,60,6.0,5.0,14,50.0,1.0,4,0
3635,아우터,패딩 베스트,위즐 포켓 덕다운 베스트 그레이,AKAKFU1070700,0,0,2,1.0,"('40세~', 0)",4200.0,902,49000.0,67,5.0,4.9,18,50.0,1.0,6,0
3636,아우터,숏패딩/숏헤비 아우터,하이넥 크롭 패딩 (W),23WW,1,0,1,1.0,"('24~28세', 0)",5800.0,444,39900.0,86,6.0,5.0,2,50.0,0.7857142857142857,3,0
3637,아우터,스포츠/용품,에어로무브™ 팀 스포츠 집업 자켓 [블랙],M33001AJZ80BLK,0,1,0,0.0,"('29~33세', 0)",1600.0,434,85900.0,0,5.0,5.0,22,100.0,1.0,4,0
3638,아우터,롱패딩/롱헤비 아우터,립스탑 롱 몬스터 파카 (블랙),CXD4JP04K-BLK,0,0,0,0.0,"('24~28세', 0)",6200.0,593,355500.0,10,5.0,5.0,20,50.0,1.0,3,0
3639,아우터,겨울 더블 코트,블랙 세미오버핏 더블 브레스티드 코트 (TNCO3F103BK),TNCO3F103BK,0,0,0,0.0,"('24~28세', 0)",2000.0,215,254250.0,25,5.0,4.8,8,50.0,1.0,3,0
3640,아우터,겨울 기타 코트,Wool Detachable Duffle Coat - Brown,P0000EIJ,0,0,0,0.0,"('29~33세', 0)",4100.0,357,359000.0,0,5.0,5.0,6,50.0,1.0,4,0
3641,아우터,스포츠/용품,골프 스트레치 다운 하이브리드 재킷 1366290-176,1366290-176,0,0,0,0.0,"('40세~', 0)",1300.0,84,109500.0,50,5.0,5.0,2,50.0,1.0,6,0
3642,아우터,후드 집업,Bear Ear Zipup Crop Hoodie Navy,b0370,0,0,1,1.0,"('19~23세', 0)",3200.0,1362,139000.0,0,6.0,5.0,8,50.0,1.0,2,0
3643,아우터,기타 아우터,[24005]남여공용 봄 가을 로브 자켓 한복 선염 무명 17수 브이넥,24005 17수 상의(슬라브),0,0,0,0.0,"('19~23세', 0)",1500.0,1156,59000.0,0,26.0,4.9,33,50.0,0.9583333333333334,2,0
3644,아우터,레더/라이더스 재킷,바이커 비건레더 블루종 블랙 IEJU3F102BK,IEJU3F102BK,1,0,0,0.0,"('24~28세', 0)",1200.0,524,160000.0,15,5.0,5.0,24,50.0,0.9473684210526316,3,0
3645,아우터,카디건,이모지 자가드 U넥 가디건 (그레이),S23NTW53,0,0,1,1.0,"('24~28세', 0)",6600.0,2951,70200.0,10,12.0,4.7,31,150.0,1.0,3,0
3646,아우터,트레이닝 재킷,VARSITY TRACKTOP_[BK/WH],22SP_LCT_JK_006,0,0,0,0.0,"('19~23세', 0)",750.0,791,139000.0,0,6.0,4.9,34,50.0,1.0,2,0
3647,아우터,겨울 싱글 코트,빅 발마칸 코트 (블랙),N23AWMJ04BL,0,0,0,0.0,"('24~28세', 0)",2400.0,202,322200.0,10,5.0,5.0,6,50.0,1.0,3,0
3648,아우터,기타 아우터,PIPED PADDED BIKER JACKET CHARCOAL,FDRFCUA105M,0,0,2,0.0,"('19~23세', 0)",1400.0,744,215100.0,10,5.0,5.0,16,50.0,1.0,2,0
3649,아우터,겨울 싱글 코트,SOUTIEN COLLAR COAT [NAVY],LAVC02,1,0,0,0.0,"('24~28세', 0)",2600.0,1145,178800.0,40,5.0,4.7,37,50.0,0.9629629629629628,3,0
3650,아우터,겨울 싱글 코트,MTR 싱글 코트 (베이지),CMN4CT03V-BEG,0,0,2,0.0,"('24~28세', 0)",3900.0,406,242100.0,10,5.0,4.7,24,50.0,0.9210526315789472,3,0
3651,아우터,숏패딩/숏헤비 아우터,MA-1 덕 다운 사이드지퍼 패딩 자켓 _ 블랙,PD21FW01,0,0,0,0.0,"('19~23세', 0)",3300.0,986,139300.0,30,5.0,4.9,34,100.0,1.0,2,0
3652,아우터,트러커 재킷,논페이드 트러커 자켓,23FM,1,0,0,0.0,"('24~28세', 0)",1300.0,491,59900.0,30,6.0,4.9,42,100.0,0.9697508896797152,3,0
3653,아우터,레더/라이더스 재킷,비건프리 싱글레더 자켓 (BK),23OULJL1201,1,0,2,0.0,"('19~23세', 0)",750.0,1198,79900.0,20,6.0,4.8,38,150.0,0.9814814814814816,2,0
3654,아우터,트러커 재킷,인디고 데님 트러커 자켓 awa477m(INDIGO),A22FWWAM477_IG,0,0,0,0.0,"('29~33세', 0)",1200.0,655,203400.0,40,5.0,4.7,45,50.0,0.925925925925926,4,0
3655,아우터,블루종/MA-1,헤링본 트윌 하이넥 자켓 [BROWN],SZJK3107,0,0,0,0.0,"('29~33세', 0)",4600.0,1487,171000.0,10,5.0,4.9,24,50.0,1.0,4,0
3656,아우터,트레이닝 재킷,TT 레이싱 져지,G2301JK01BL/G2301JK01BK,0,0,0,0.0,"('19~23세', 0)",600.0,351,38400.0,70,6.0,4.8,9,50.0,1.0,2,0
3657,아우터,숏패딩/숏헤비 아우터,HAM DOWN JACKET_BLACK,BU022DS350Z1,0,0,0,1.0,"('19~23세', '40세~')",1500.0,355,128000.0,60,5.0,4.8,19,50.0,0.9411764705882352,2,0
3658,아우터,롱패딩/롱헤비 아우터,더블 다운 코트 CREAM,IM2J4CT41CR,1,0,0,0.0,"('24~28세', 0)",3300.0,809,124500.0,50,5.0,4.9,40,50.0,1.0,3,0
3659,아우터,카디건,Signature slim basic crop cardigan - BLACK,SE3DCA551BK,0,0,1,1.0,"('19~23세', 0)",1900.0,3803,96000.0,0,5.0,4.9,23,50.0,0.9375,2,0
3660,아우터,트러커 재킷,스티치 데님 자켓 - 2COL,23SS01,1,0,2,0.0,"('19~23세', '24~28세')",1400.0,1597,34440.0,58,5.0,4.8,67,200.0,0.9702380952380952,2,0
3661,아우터,겨울 싱글 코트,UTILITY BALMACAAN COAT NAVY,NC2204CT02NA,1,0,2,0.0,"('34~39세', 0)",5400.0,464,448200.0,10,5.0,4.9,79,100.0,0.9666666666666668,5,0
3662,아우터,숏패딩/숏헤비 아우터,오버핏 헤비 덕다운 숏패딩 [Gray],오버핏덕다운숏패딩,0,0,0,0.0,"('29~33세', 0)",2100.0,468,109000.0,45,7.0,4.9,14,50.0,1.0,4,0
3663,아우터,플리스/뽀글이,남성 라이트 플리스 후드 - 블랙 / 14CMSS033A002246G999,14CMSS033A002246G999SS23,0,0,0,0.0,"('40세~', 0)",2800.0,405,145000.0,62,6.0,4.6,8,50.0,0.875,6,0
3664,아우터,스포츠/용품,퓨어 다운 패딩 베스트,ECW-PD001,0,0,1,1.0,"('34~39세', 0)",1000.0,147,69300.0,0,5.0,4.8,5,50.0,1.0,5,0
3665,아우터,숏패딩/숏헤비 아우터,웨이딩 파카 라이트 그레이,26456,0,0,2,0.0,"('19~23세', '24~28세')",1400.0,432,119250.0,25,5.0,5.0,4,50.0,1.0,2,0
3666,아우터,블루종/MA-1,MA1 MIL PARKA olive/navy,FW23-BR-24,1,0,0,0.0,"('24~28세', 0)",1700.0,268,287200.0,20,5.0,5.0,26,50.0,1.0,3,0
3667,아우터,플리스/뽀글이,브라운 보아 트럭커 자켓,A-21CD-103-BR,0,0,1,1.0,"('24~28세', 0)",3400.0,1440,74500.0,50,5.0,4.9,45,50.0,0.9545454545454546,3,0
3668,아우터,스포츠/용품,퍼플리스 집업,HD23FJK20M01,0,0,0,0.0,"('24~28세', 0)",2400.0,167,90300.0,30,6.0,5.0,30,100.0,1.0,3,0
3669,아우터,숏패딩/숏헤비 아우터,FR 2L 다운 자켓 - 블랙 / JK-22AU001BK,JK-22AU001BK,0,0,2,0.0,"('29~33세', 0)",5900.0,945,414000.0,40,5.0,4.9,14,50.0,0.9642857142857144,4,0
3670,아우터,스포츠/용품,NYLON PUFFER [NAVY],VMRWCPDU02ENAA,0,0,0,0.0,"('24~28세', 0)",3700.0,508,180600.0,30,5.0,4.9,34,50.0,0.9791666666666666,3,0
3671,아우터,아노락 재킷,Claw light stitch anorak - NAVY,WE3WHD642NA,0,0,2,1.0,"('24~28세', 0)",1700.0,938,99000.0,0,5.0,5.0,3,50.0,1.0,3,0
3672,아우터,스포츠/용품,립스탑 컨버트 푸퍼,HD23FOT02M02,0,0,0,0.0,"('19~23세', 0)",3200.0,251,141700.0,25,6.0,4.7,41,100.0,0.9615384615384616,2,0
3673,아우터,스포츠/용품,에센셜 히트 에어볼 숏패딩 자켓 웜그레이,5001476940,0,0,0,0.0,"('40세~', 0)",1600.0,545,69000.0,57,5.0,4.6,47,50.0,0.935483870967742,6,0
3674,아우터,숏패딩/숏헤비 아우터,WHITE LABEL POLAR WORKERS JACKET BLACK,23780008,0,0,0,0.0,"('24~28세', 0)",1800.0,178,175200.0,20,5.0,5.0,5,50.0,1.0,3,0
3675,아우터,무스탕/퍼,Eco Fur Neckline Hook 4 Button Jacket Beige,DWJK320_02,0,0,1,1.0,"('29~33세', 0)",3800.0,1141,243750.0,25,6.0,5.0,37,50.0,0.96,4,0
3676,아우터,스포츠/용품,시그니처 땀복 플렉스 오버 자켓(BDBSJK01),5000738577,0,0,1,1.0,"('24~28세', 0)",700.0,539,45900.0,15,5.0,4.9,162,450.0,0.9871794871794872,3,0
3677,아우터,숏패딩/숏헤비 아우터,BOUNDERLESS DOWN PUFFER JACKET (CHARCOAL),GY23CPD001CH,0,0,1,1.0,"('19~23세', 0)",4100.0,1709,298000.0,0,5.0,4.8,46,100.0,1.0,2,0
3678,아우터,플리스/뽀글이,소프트 플리스 집업 자켓_블랙,OUT9520012,0,0,2,1.0,"('19~23세', 0)",6500.0,1168,25800.0,63,6.0,4.7,41,100.0,0.9090909090909092,2,0
3679,아우터,블루종/MA-1,23AW Huge Harrington Jacket (Black),AODFJK302BK,0,0,0,0.0,"('24~28세', 0)",1600.0,283,388000.0,0,6.0,4.9,21,50.0,1.0,3,0
3680,아우터,숏패딩/숏헤비 아우터,윈터 점퍼 _ 블루,14785492,0,0,1,1.0,"('24~28세', 0)",2100.0,678,278000.0,0,8.0,4.8,14,50.0,1.0,3,0
3681,아우터,아노락 재킷,GLOSSY HOODIE ANORAK (GREY),BU #20,0,0,1,1.0,"('24~28세', 0)",1100.0,1306,175000.0,0,5.0,4.7,34,50.0,0.9791666666666666,3,0
3682,아우터,환절기 코트,여TR스판세미오버핏싱글코트 HUCA1202,HUCA1202,0,0,1,1.0,"('40세~', 0)",5100.0,1571,51600.0,60,5.0,4.6,96,300.0,0.868421052631579,6,0
3683,아우터,무스탕/퍼,프리미엄 퍼 후드 패딩,E,0,0,0,0.0,"('24~28세', 0)",2200.0,511,219900.0,19,5.0,4.7,27,150.0,0.9741379310344828,3,0
3684,아우터,기타 아우터,그린 벨티드 포켓 쉘파카 (PDMAH6001),PDMAH6001,0,0,0,0.0,"('29~33세', 0)",1200.0,141,82900.0,82,5.0,5.0,3,50.0,1.0,4,0
3685,아우터,스포츠/용품,팀 롱 다운 자켓 아시안핏(94022701),94022701,0,0,0,1.0,"('19~23세', 0)",4000.0,183,239200.0,20,5.0,4.3,3,50.0,1.0,2,0
